,SITE_GUBUN,PART_GROUP_ID,PART_SUB_ID,PART_ID,KEYWORD_GUBUN,RLT_VALUE_01,RLT_VALUE_02,RLT_VALUE_03,RLT_VALUE_04,RLT_VALUE_05,RLT_VALUE_06,RLT_VALUE_07,RLT_VALUE_08,RLT_VALUE_09,RLT_VALUE_10
1029,G,P11,S37,89602,1,가격이 저렴 접근성 좋다 세정력이 좋음눈시림이 거의 없었음성분적으로는 안심까진 아니지만 지우고 2차세안시 폼클로 씻어내면 부담이 덜함가성비갑,사은품으로받은제품인데마스카라새도우틴트립스틱도깔끔하게잘지워져서좋고무엇보다눈에들어가도따갑지않아서좋고용량도많아서좋네요ㅎㅎ,자극이 적고 메이크업이 잘 지워져요다만 너무 기름진 느낌이 있어서 이부분은 호불호가 좀 갈릴 것 같아요,코덕질 몇년 이상 한 사람들 솔직히 맨 처음에 리무버 살때 이거 아니면 어퓨거 사지 않았어요저렴하고 세정력 좋고예전엔 미샤 매장도 많아서 접근성도 짱짱이었단 말임 ㅋㅋㅠㅠ어퓨 리무버는 대용량이 있어서 그걸 좀 더 자주 사긴 하는데 세정력은 둘 다 비슷하게 다 잘 지워짐글리터도 말끔하게 지울 수 있음단종되는 그 날까지 계속 살 듯,리무버 다른것도 다 잘 지워지지만 가성비도 좋아요,,,,,
1030,G,P12,S03,17848,0,향도,머릿결,향이,린스,좋아,5.11,4.89,3.59,3.58,2.7
1031,G,P12,S03,17848,1,정전기때문에 쓰기시작했는데향은 딱 전형적인 팬틴향이구나름 보들하게 해주긴 하는데정전기가 아예잡히진 않음,잦은 염색으로  극손상모임장점1 머리에 바르고  일단 510분 가다렸다 행궜더니  부드러움을 느낌2 향이 좋음3 머리 빗기가 훨씬 퍈해짐단점1 깨끗이 행궈야 해서 여러번 행굼사식  단점이라 볼수 없음,가격도 무난 향도 무난다 무난무난해서 그냥 아무생각없이사기에 좋습니당,진짜 가격도 그렇게 비싸지 않은데향도 좋고 가성비 좋은것 같아요근데 지성두피이신분들은 비추,매직을 어릴 때 부터 많이 해와서 머리카락이 개털인데 이 제품 덕분에 개털 벗어났어요,,,,,
1032,G,P12,S03,40833,0,향이,좋아,컨디셔너,비욘드,머릿결이,11.26,4.25,3.15,2.67,2.48
1033,G,P12,S03,40833,1,제품자체는 향이 너무 취향이라 맘에 들었습니다,머릿결도 좋아지고 블루베리 포도 이런향 좋아하시면 고려해볼만한 제품인듯해요,음 세일 하면 그때 노려서 사볼 의향은 있어요,독하지 않고 머릿결을 부드럽게 해줘요,향기 좋아요지성용이라 그런지 촉촉한건지 모르겠음미끌꺼리능거 싫러하는붐 추천,,,,,
1034,G,P12,S03,66941,0,향이,좋아,향기,향수,향은,5.2,2.76,2.57,2.08,2.05
1035,G,P12,S03,66941,1,염색펌 손상모후기가 좋아서 사봤는데 대만족한 린스에요ㅋㅋ사실 린스는 본격적인 손상케어보다 향기랑 마지막 케어때문에 쓰는편이라ㅎㅎ향기를 젤 중요시하거든요일단 향기 처음엔 꽃향기가 나다가 나중엔 포근한 향기가 납니당ㅋㅋ첨부터 끝까지 제 취향인 향기 사실 호불호 크게 없을 향기같아요,아침에 씻고나면 오후까지도 향기가 남아있어요ㅎㅎ그래도 린스다보니 씻고나면 그래도 머릿결이 부들부들하구요저희 동네 마트에선 찾기 힘들었는데ㅠㅠ 힘들여 찾은 보람있는 린스입니당,글고 지속력도 꽤 좋아요,우선 컨디셔너 향이 너무 좋습니다,성능 그런거 신경쓰지 않고 향기가 좋아서 재구매 해서 사용할거 같습니다,,,,,
1036,G,P12,S03,132047,0,향이,린스,좋아,향기,오래가,5.47,1.87,1.36,1.29,1.04
1037,G,P12,S03,132047,1,역시 케라시스 향은 말할 필요도 없이 너무너무 좋았수요 린스의 역할을 톡톡히 해주는 아이입니다,향이 너무 좋아요샴푸도 샴푸지만 샴푸 이후에 사용하는 이 린스가 더해지면서 나는 향이 최고,향이 너무 좋아 항상 사용하는 제품입니다사람들이 항상 향수 뭐쓰냐고 물어보는데 향수 안쓰고 머리 감고 나가면 좋은향 난다고 물어봐요,샴푸랑 린스랑 같이 쓰면 향기가 단 2배린스의 효과는 조금 아쉽다만 향기가 워후사실 이거를 쓴 이유는 좋은 향기 때문이라고 해도 과언이 아닙니다,저렴한 맛에쓰지만 향기는 그렇지 않은 린스 다음엔 린스력이 더 강해지면 좋겠네요,,,,,
1038,G,P12,S16,145065,0,탈모,거품,향이,향도,있어서,5.02,4.82,4.08,2.69,2.51
1039,G,P12,S16,145065,1,샴푸 쓰면서 첨으로 재구매한 탈모샴푸특히 엄마아빠도 좋다고 하신 샴프에요머리가 길어서 엉킴도 있어서 빠짐이 있는데 이건 뻣뻣하지도 않고 부드러웠어요머리가 거의 안빠지기 시작해서 너무나도 신세계  두피가 건강해진 영향도 있는 것 같고 첨엔 디렉터파이가 추천해줘서 쓰기 시작한건데 성분이 진짜 좋긴한가보다 라는 결론소량으로도 거품 잘나고 향이 은은하고 샤워할때 기분 좋아요,일단 제가 탈모가 아니라서 탈모에 진짜 효과가 있는지는 모르겠어요 ㅠㅠ,샴푸후에 두피가 클린해진 기분도 들구요,사용감은 거품도 잘 나고 레몬향같은 상큼한 냄새도 좋아서 만족 샴푸도 엄청나게 꾸덕꾸덕 해요,입구 불편하다구 하는디 사면 펌프 줘서 갈아끼우면 편해요,,,,,
1040,G,P12,S16,145387,0,향이,거품이,향도,좋았어요,탈모,5.21,4.95,3.14,2.69,2.6
1041,G,P12,S16,145387,1,세정력은 괜찮은것 같은데 거품이 잘 안나서 펌핑 많이해서 쓰니깐 금방 다 쓰더라구요,개인적으로 무난무난 했어용 향기도 머릿결도 쏘쏘특별히 단점은 없는 정도예요,시원한 느낌이 없다하고난다음에 바로 씻기지않고 몇분 더 기다려야한다는것도 귀찮고 두피에 트러블 하나 났는데 별로 저랑은 안맞는것같아요,글픽에서 리뷰의무 없는 이벤트 선물로 받은 거였는데 만약에 리뷰기한이 있는 경우였으면 효과보는데 시간이 길어서 이렇게 리뷰 못 남기고 추후 수정했을 것 같아요,모발 잘 바스러지는 분들이 쓰시면 금방 효과 보실 것 같습니다,,,,,
1042,G,P10,S34,146051,0,보습,일리윤,촉촉,트러블,더마,4.24,3.41,2.67,2.54,2.37
1043,G,P10,S34,146051,1,촉촉하고 좋아서 잘 썼는데 너무 무거울때가 있어요,페이셜인데 실수로 몸에 한번 바르고 넘 좋아서 몸에만 바르다가 완통일리윤이 가성비 보습에 최고봉인데보습이 좋지만 흡수까지 걸리는 시간이 있어서 선호도가 높지 않았음근데 이 페이셜크림은 발림성도 좋고 흡수까지 걸리는 시간이 기존의 일리윤 바디랑 비교하면 절반이상 줄고끈적임도 적어서 몸에 바르기 정말 좋음크림인데 로션에센스 중간의 질감이라서 무겁지 않았음아무리 겨울에 피부트니까 보습크림을 좀 더 고르게 될텐데 잘못고르면 특유의 무거움으로 표정을 지을때 피부 위로 부자연스러움도 느끼고 뾰루지도 나게 될텐데질감이 무겁지 않기때문에 뾰루지발생은 아직까지 없었음,무향이라서 좋은 제품 보습력과 더불어 제품을 구매할 때 중요하게 보는 부분인데 무향이라 마음에 듭니다극건성용 페이셜 크림은 아니고 모든 피부가 쓸 수 있게 나온 제품 같아요,에센스 드롭으로 속보습을 채워준 뒤 더마 페이셜 크림으로 마무리 하면 악건성이나 극건성분들도 엄청나게 건조하거나 하지 않을 것 같습니다,기름지지않아요작은 용량은 아니지만핸드크림처럼 손에 들어오는 사이즈라 여행다닐때 가지고 다니기도 편해요??,,,,,
1044,G,P10,S34,146614,0,바르고,보습,주름,있어서,부드럽게,3.38,2.77,2.26,2.2,1.88
1045,G,P10,S34,146614,1,이 성분은 다수의 특허에 등록되기도 했는데 약품회사에서 만든 데다가 인체적용 시험을 통해 주름 피부결 탄력에 대한 개선 효과를 검증 받았기 때문에더욱 믿고 사용할 수 있는 것 같았어요,꾸덕한 제형이기 때문에 답답하진 않을까 싶었지만 피부에 도포되면서 크림이 녹아 스며 들었고 끈적임 없이 보송보송하게 흡수가 되더라구요,뭘 발라도 속건조가 심해서 후기 괜찮길래 구매해봤는데 아직 이틀 정도라 큰 효과는모르겠지만 트러블도 안올라오고 얼굴 안땡겨서 꾸준히 써볼려구용,보습력 짱짱해서 밤에 바르고 자면 아침까지 건조하지 않았습니당 다만 아침에 자르면 베이스 제품이 밀려서ㅠㅠ 아침 화장 전 보다는 밤에만 발라줘야 할 것 같아요,제형이 단단하며 묵직하고발랐을때 보습막 수분막을 형성해주는거같아요흡수도 빨라서 겉도는 느낌없이 피부속까지 잘스며든 기분이였습니다,,,,,
1046,G,P11,S37,1721,0,지워,리무버,눈에,자극,비페스타,6.28,4.07,4.0,2.69,2.12
1047,G,P11,S37,1721,1,이거쓰고 눈꺼플에 염증생겨서 한참을 고생했네요ㅜㅜ 엄청 잘지워지는데 그만큼 자극적인것 같아여,클렌징은 비페스타 계속 쓰고 있어요여기 클렌징 워터도 좋은데 아이메이크업 리무버깔끔하고 유분기가 심하지 않아서 산뜻하게 쓰기 좋아요가격도 할인하면 굉장히 저렴하고 11도 많이 하는 것 같아요,인기가 높은 제품이라 x영에서 사고 써봤는데 눈에 자극없이 잘지워졌어요,립앤 아이제품은 잘지워지고 눈만 안따가우면 따봉입니다,저는 그냥 그랬 세정력도 그냥 그렇고 가격도 좀 비싼 느낌,,,,,
1048,G,P11,S37,91326,0,지워,리무버,클렌징,속눈썹,눈에,4.69,2.95,1.9,1.51,1.51
1049,G,P11,S37,91326,1,너무 편하고 좋아요,키스미 마스카라 리무버로 지우면 정말 깔끔하게 잘 지워져서 항상 씁니다,키스미 마스카라를 쓰는데 잘 발리는만큼 지우기가 힘들거든요,에뛰드보다 양도 많은거 같은 느낌순하고 눈화장지울때 자극적이지않아서 좋아요,너무 쉽고 빠르게 잘 지워집니다,,,,,
1050,G,P11,S37,3596,0,가격도,지워,눈에,눈이,저렴,4.31,4.18,3.4,2.37,1.98
1051,G,P11,S37,3596,1,가격도 저렴하고 눈이 따갑거나 입술이 헐어버리는 느낌이  없고 순하고 깔끔하게 화장이 지워지고 자극적이지 않는점이 좋아요,일단 저렴하고 행사도 자주하는 편인데 세정력도 우수하기 때문에 흠잡을 게 별로 없어요,가격대비 용량도 엄청 많은 편이라 한 번 구매할 때 23개 구매해두면 오래 쓰더라구요,개인적으로 저는 눈이 예민해서 그런가 눈시림을 느꼈어요,이 가격에 이 퀄리티 말도 안 된다 안 지워지는 메이크업 없고 이렇게 순하다고 대용량 사서 진짜 계속 씀 사랑해 어퓨,,,,,
1052,G,P11,S37,1679,0,지워,눈에,자극,워터프루프,리무버,4.63,4.12,2.57,2.44,1.6
1053,G,P11,S37,1679,1,진짜잊지못할 제품ㅜㅜ내눈에 닿이는 순간 겁나 눈에 식용유 두른듯이 뻑뻑하구 따갑구ㅜ 진짜 너무 아프게 느껴진 리무버ㅜ,집앞에 아리따움 있어서 꽤나 여러통 썼는데사실 제품은 그냥 평범한 것 같아요지워지기는 아주 잘 지워집니다좀 아쉬운 점은 다른 아이리무버에 비해 눈이 좀 뿌얘져요,그래서 눈에 자극이 많이 되는 느낌이랄까,워터플로프마스카라 자극없이 잘 지워짐눈 피부자극이 없음,제 눈에는 세정력이 약하고순하긴 했어요,,,,,
1054,G,P12,S03,145069,0,머릿결,좋아,컨디셔너,향도,향이,3.4,3.22,2.82,2.61,2.25
1055,G,P12,S03,145069,1,조금 사용하셔도 효과는 정말 좋습니다,향도 너무 진하지않고 자극없는 제품이라서 머리감고 나면 너무 기분이 좋아집니다,지속적으로 사용하면 더더욱 좋을것같습니다,자몽향이 나면서 시원해진다컨디셔너를 두피에도 바를수 있어서 좋았고너무 리치하지 않아서도  좋았다두피에 트러블이 올라오지 않아서 좋았다머릿결도 부들부들 약간 헤어식초랑 비슷한 결 같기도 하다,헤어라인에 트러블 자국난거 아직 티남이런 워터투크림 제형 써보고싶으시면 차라리 헤드스파에 그 청록색 친구 써보세요,,,,,
1056,G,P10,S34,150109,0,보습,시카,그린더마,진정,촉촉,5.32,4.84,2.5,2.49,2.2
1057,G,P10,S34,150109,1,???????????? ???????????????? ?????????? ?????????? ???????? ???????? ??????????190????20000제품 특징  장점 청정섬 마다가스카르의 신비의 풀 센텔라아시아티카 시카성분이 단단하고 꾸덕한 크림으로 꽉꽉 들어차 있는 진정 시카 크림토너나 세럼으로 부족한 진정을 꽉 들어차 있는 시카 성분으로 한 번 더 우유 막을 씌워주는 거 같은 느낌이에요버터 크림처럼 쫀득하고 단단하게 발리는 타입의 나이트케어 보습으로 좋은 크림 그린더마마일드 시카 라인 중에서는 가장 단단하고 무거운 느낌이었어요토너나 세럼보다 훨씬 더 하얀 색감의 꾸덕한 느낌 보이시나요버터 크림처럼 쫀득하고 단단하게 발리는 타입의 크림이에요 ㅎㅎ,적당한 유분감과 엄청난 수분감으로 똘똘 뭉쳐 있어서발리고 나면 피부가 매끌매끌하게 마무리 된답니다수분감도 엄청나지만 유분감도 어느 정도 있어서 그런지 아침 케어보다는 나이트 보습용으로 추천드려요?,ε ?  100시간 보습 지속력의 100점 보습 크림밤에 바르고 잤는데 아침에 세안 전에 일어나서도매끈매끈한 특유의 크림 촉감이 계속되더라구요,이건 미라클 보습이 속부터 꽈악 차서 자는 동안에도 일어날 때까지도 세안해서 씻어내지 않는 이상 보습이 충전된 채로 지속되었어요 ?,ω? 무게감이 있음에도 끈적임이 없는 실키한 느낌과 흡수도분명 유분기와 수분기가 둘 다 있는 크림이고 굉장히 묵직하고 단단한 크림임에도 굉장히 실키하고 매끈할 뿐 끈적임이 하나도 없어요무거운 크림 특유의 겉도는 느낌도 적어서 흡수율이 좋았어요?,,,,,
1058,G,P11,S37,88499,0,클렌징,지워,순하고,자극,라로슈포제,6.2,3.13,2.35,2.33,2.33
1059,G,P11,S37,88499,1,또한 지우고 나서도 촉촉하고 땡기지 않아서 좋았지만 가격대비 가성비가 조은지는 모르겠어요,원래는 바이오더마를 쓰는데 사용감이 비슷하고 부드럽게 메이크업이 지워졌어요,기본적인 세정력도 좋고 순해요잔여감더 없어서 좋아요,자극 없고 워터치고는 세정력도 좋은 거 같습니다,이때까지 클렌징워터 딱 두종류 써봤는데믿고 계속 구매하는 제품 순하기도 엄청 순하고순한거에 비한 세정력이 크으얼굴땡김도 하나도 없고 너무좋음,,,,,
1060,G,P11,S37,131181,0,클렌징,바닐라코,오일,지워,세정력,5.74,3.32,3.24,3.06,2.33
1061,G,P11,S37,131181,1,롤링 하고 물로 잘씻어내면 2차세안안해도돼요,잘 지워지고 순해요,촉촉하고 세정력이 좋아서 몇통째 구매해서 쓰고 있어요,스패출러가 있어서 위생적으로 사용하기 좋았고 사용했을 때 당김도 없고 전체적으로 사용하기 편해서 추천함,다만 요새 베이스 메이크업 대신에 주로 톤업되는 선쿠션을 사용해서 진한 메이크업세정력은 더 사용해봐야겠지만 클렌징밤이 피부에 잘 녹아서 지워내는 걸 보면 세정력은 좋을 것 같음,,,,,
